"sampleName","taxon","distance","degdays","counts","fracBySample"
"A2_T40_0m","Collembola_fa","0m",1130,191,0.0538331454340474
"A2_T40_0m","Debaryomycetaceae","0m",1130,53,0.0149379932356257
"A2_T40_0m","Didymellaceae","0m",1130,0,0
"A2_T40_0m","Dipodascaceae","0m",1130,9,0.00253664036076663
"A2_T40_0m","Diptera_fa","0m",1130,0,0
"A2_T40_0m","Dorylaimida_fa","0m",1130,0,0
"A2_T40_0m","Echinamoebida_fa","0m",1130,0,0
"A2_T40_0m","Eukaryota_unclassified","0m",1130,962,0.271138669673055
"A2_T40_0m","Eustigmatales_fa","0m",1130,0,0
"A2_T40_0m","Haplotaxida_fa","0m",1130,0,0
"A2_T40_0m","Haptoria","0m",1130,18,0.00507328072153326
"A2_T40_0m","Herpotrichiellaceae","0m",1130,0,0
"A2_T40_0m","Hypotrichia","0m",1130,0,0
"A2_T40_0m","Insecta_unclassified","0m",1130,0,0
"A2_T40_0m","Leptosphaeriaceae","0m",1130,0,0
"A2_T40_0m","Mammalia_fa","0m",1130,9,0.00253664036076663
"A2_T40_0m","Monhysterida_fa","0m",1130,0,0
"A2_T40_0m","Mortierellaceae","0m",1130,3,0.00084554678692221
"A2_T40_0m","Mucoraceae","0m",1130,3,0.00084554678692221
"A2_T40_0m","Neogregarinorida","0m",1130,139,0.0391770011273957
"A2_T40_0m","Ochrophyta_unclassified","0m",1130,4,0.00112739571589628
"A2_T40_0m","Opiliones_fa","0m",1130,0,0
"A2_T40_0m","Peronosporomycetes_fa","0m",1130,20,0.0056369785794814
"A2_T40_0m","Piptocephalidaceae","0m",1130,0,0
"A2_T40_0m","Pleosporales_unclassified","0m",1130,0,0
"A2_T40_0m","Poales_fa","0m",1130,0,0
"A2_T40_0m","Rare","0m",1130,25,0.00704622322435175
"A2_T40_0m","Rhabditida_fa","0m",1130,0,0
"A2_T40_0m","Rhizaspididae","0m",1130,29,0.00817361894024803
"A2_T40_0m","Sphaeropleales_fa","0m",1130,0,0
"A2_T40_0m","Trichosporonaceae","0m",1130,1816,0.511837655016911
"A2_T40_0m","Ustilaginaceae","0m",1130,2,0.00056369785794814
"A2_T40_3m","Acari_fa","3m",1130,1436,0.123134968273023
"A2_T40_3m","Agaricomycetes_unclassified","3m",1130,0,0
"A2_T40_3m","Araeolaimida_fa","3m",1130,1190,0.102040816326531
"A2_T40_3m","Ascaridida_fa","3m",1130,128,0.0109758188989882
"A2_T40_3m","Asterales_fa","3m",1130,1,8.57485851483451e-05
"A2_T40_3m","Bacillariophyceae","3m",1130,40,0.0034299434059338
"A2_T40_3m","Ceratobasidiaceae","3m",1130,94,0.00806036700394444
"A2_T40_3m","Chromadorea_unclassified","3m",1130,14,0.00120048019207683
"A2_T40_3m","Chromulinales_fa","3m",1130,676,0.0579660435602813
"A2_T40_3m","Cladosporiaceae","3m",1130,2,0.00017149717029669
"A2_T40_3m","Coleoptera_fa","3m",1130,0,0
"A2_T40_3m","Collembola_fa","3m",1130,179,0.0153489967415538
"A2_T40_3m","Conthreep_unclassified","3m",1130,39,0.00334419482078546
"A2_T40_3m","Didymellaceae","3m",1130,20,0.0017149717029669
"A2_T40_3m","Diptera_fa","3m",1130,0,0
"A2_T40_3m","Dorylaimida_fa","3m",1130,38,0.00325844623563711
"A2_T40_3m","Dothideomycetes_unclassified","3m",1130,20,0.0017149717029669
"A2_T40_3m","Eukaryota_unclassified","3m",1130,280,0.0240096038415366
"A2_T40_3m","Eustigmatales_fa","3m",1130,23,0.00197221745841194
"A2_T40_3m","Haplotaxida_fa","3m",1130,54,0.00463042359801063
"A2_T40_3m","Haptoria","3m",1130,162,0.0138912707940319
"A2_T40_3m","Helotiaceae","3m",1130,2,0.00017149717029669
"A2_T40_3m","Herpotrichiellaceae","3m",1130,63,0.00540216086434574
"A2_T40_3m","Hymenoptera_fa","3m",1130,0,0
"A2_T40_3m","Hypotrichia","3m",1130,32,0.00274395472474704
"A2_T40_3m","Incertae_Sedis","3m",1130,20,0.0017149717029669
"A2_T40_3m","Insecta_unclassified","3m",1130,0,0
"A2_T40_3m","Leptosphaeriaceae","3m",1130,0,0
"A2_T40_3m","Monhysterida_fa","3m",1130,343,0.0294117647058824
"A2_T40_3m","Mortierellaceae","3m",1130,634,0.0543646029840508
"A2_T40_3m","Neogregarinorida","3m",1130,4468,0.383124678442806
"A2_T40_3m","Ochromonadales_fa","3m",1130,7,0.000600240096038415
"A2_T40_3m","Ochrophyta_unclassified","3m",1130,85,0.00728862973760933
"A2_T40_3m","Oligohymenophorea","3m",1130,28,0.00240096038415366
"A2_T40_3m","Peronosporomycetes_fa","3m",1130,514,0.0440747727662494
"A2_T40_3m","Pleosporales_unclassified","3m",1130,14,0.00120048019207683
"A2_T40_3m","Poales_fa","3m",1130,96,0.00823186417424113
"A2_T40_3m","Rare","3m",1130,617,0.0529068770365289
"A2_T40_3m","Rhizaspididae","3m",1130,257,0.0220373863831247
"A2_T40_3m","Sphaeropleales_fa","3m",1130,59,0.00505916652375236
"A2_T40_3m","Trichosporonaceae","3m",1130,4,0.00034299434059338
"A2_T40_3m","Ustilaginaceae","3m",1130,23,0.00197221745841194
"A2_T47_0m","Acari_fa","0m",1326,0,0
"A2_T47_0m","Araeolaimida_fa","0m",1326,0,0
"A2_T47_0m","Ascaridida_fa","0m",1326,3,0.0162162162162162
"A2_T47_0m","Ascomycota_unclassified","0m",1326,0,0
"A2_T47_0m","Aspergillaceae","0m",1326,1,0.00540540540540541
"A2_T47_0m","Ceratobasidiaceae","0m",1326,0,0
"A2_T47_0m","Cercomonadidae_fa","0m",1326,0,0
"A2_T47_0m","Chromadorea_unclassified","0m",1326,0,0
"A2_T47_0m","Chromulinales_fa","0m",1326,3,0.0162162162162162
"A2_T47_0m","Coleoptera_fa","0m",1326,0,0
"A2_T47_0m","Collembola_fa","0m",1326,1,0.00540540540540541
"A2_T47_0m","Debaryomycetaceae","0m",1326,1,0.00540540540540541
"A2_T47_0m","Didymellaceae","0m",1326,0,0
"A2_T47_0m","Dipodascaceae","0m",1326,0,0
"A2_T47_0m","Diptera_fa","0m",1326,0,0
"A2_T47_0m","Dorylaimida_fa","0m",1326,0,0
"A2_T47_0m","Echinamoebida_fa","0m",1326,12,0.0648648648648649
"A2_T47_0m","Eukaryota_unclassified","0m",1326,32,0.172972972972973
"A2_T47_0m","Eustigmatales_fa","0m",1326,0,0
"A2_T47_0m","Haplotaxida_fa","0m",1326,0,0
"A2_T47_0m","Haptoria","0m",1326,0,0
"A2_T47_0m","Herpotrichiellaceae","0m",1326,0,0
"A2_T47_0m","Hypotrichia","0m",1326,0,0
"A2_T47_0m","Insecta_unclassified","0m",1326,0,0
"A2_T47_0m","Leptosphaeriaceae","0m",1326,0,0
"A2_T47_0m","Mammalia_fa","0m",1326,3,0.0162162162162162
"A2_T47_0m","Monhysterida_fa","0m",1326,0,0
"A2_T47_0m","Mortierellaceae","0m",1326,1,0.00540540540540541
"A2_T47_0m","Mucoraceae","0m",1326,1,0.00540540540540541
"A2_T47_0m","Neogregarinorida","0m",1326,108,0.583783783783784
"A2_T47_0m","Ochrophyta_unclassified","0m",1326,2,0.0108108108108108
"A2_T47_0m","Opiliones_fa","0m",1326,0,0
"A2_T47_0m","Peronosporomycetes_fa","0m",1326,6,0.0324324324324324
"A2_T47_0m","Piptocephalidaceae","0m",1326,0,0
"A2_T47_0m","Pleosporales_unclassified","0m",1326,0,0
"A2_T47_0m","Poales_fa","0m",1326,0,0
"A2_T47_0m","Rare","0m",1326,6,0.0324324324324324
"A2_T47_0m","Rhabditida_fa","0m",1326,0,0
"A2_T47_0m","Rhizaspididae","0m",1326,2,0.0108108108108108
"A2_T47_0m","Sphaeropleales_fa","0m",1326,0,0
"A2_T47_0m","Trichosporonaceae","0m",1326,3,0.0162162162162162
"A2_T47_0m","Ustilaginaceae","0m",1326,0,0
"A2_T47_3m","Acari_fa","3m",1326,1448,0.101706820257077
"A2_T47_3m","Agaricomycetes_unclassified","3m",1326,0,0
"A2_T47_3m","Araeolaimida_fa","3m",1326,363,0.0254969445810213
"A2_T47_3m","Ascaridida_fa","3m",1326,1252,0.0879398749736602
"A2_T47_3m","Asterales_fa","3m",1326,0,0
"A2_T47_3m","Bacillariophyceae","3m",1326,73,0.00512748472290511
"A2_T47_3m","Ceratobasidiaceae","3m",1326,136,0.00955257427828897
"A2_T47_3m","Chromadorea_unclassified","3m",1326,87,0.00611083795743485
"A2_T47_3m","Chromulinales_fa","3m",1326,373,0.0261993397485425
"A2_T47_3m","Cladosporiaceae","3m",1326,5,0.000351197583760624
"A2_T47_3m","Coleoptera_fa","3m",1326,535,0.0375781414623867
"A2_T47_3m","Collembola_fa","3m",1326,1,7.02395167521247e-05
"A2_T47_3m","Conthreep_unclassified","3m",1326,37,0.00259886211982862
"A2_T47_3m","Didymellaceae","3m",1326,18,0.00126431130153825
"A2_T47_3m","Diptera_fa","3m",1326,0,0
"A2_T47_3m","Dorylaimida_fa","3m",1326,18,0.00126431130153825
"A2_T47_3m","Dothideomycetes_unclassified","3m",1326,12,0.000842874201025497
"A2_T47_3m","Eukaryota_unclassified","3m",1326,620,0.0435485003863173
"A2_T47_3m","Eustigmatales_fa","3m",1326,16,0.001123832268034
"A2_T47_3m","Haplotaxida_fa","3m",1326,103,0.00723467022546885
"A2_T47_3m","Haptoria","3m",1326,149,0.0104656879960666
"A2_T47_3m","Helotiaceae","3m",1326,0,0
"A2_T47_3m","Herpotrichiellaceae","3m",1326,95,0.00667275409145185
"A2_T47_3m","Hymenoptera_fa","3m",1326,10,0.000702395167521247
"A2_T47_3m","Hypotrichia","3m",1326,89,0.0062513169909391
"A2_T47_3m","Incertae_Sedis","3m",1326,25,0.00175598791880312
"A2_T47_3m","Insecta_unclassified","3m",1326,3,0.000210718550256374
"A2_T47_3m","Leptosphaeriaceae","3m",1326,5,0.000351197583760624
"A2_T47_3m","Monhysterida_fa","3m",1326,239,0.0167872445037578
"A2_T47_3m","Mortierellaceae","3m",1326,318,0.0223361663271757
"A2_T47_3m","Neogregarinorida","3m",1326,6441,0.452412727400435
"A2_T47_3m","Ochromonadales_fa","3m",1326,6,0.000421437100512748
"A2_T47_3m","Ochrophyta_unclassified","3m",1326,37,0.00259886211982862
"A2_T47_3m","Oligohymenophorea","3m",1326,25,0.00175598791880312
"A2_T47_3m","Peronosporomycetes_fa","3m",1326,533,0.0374376624288825
"A2_T47_3m","Pleosporales_unclassified","3m",1326,302,0.0212123340591417
"A2_T47_3m","Poales_fa","3m",1326,10,0.000702395167521247
"A2_T47_3m","Rare","3m",1326,556,0.0390531713141814
"A2_T47_3m","Rhizaspididae","3m",1326,190,0.0133455081829037
"A2_T47_3m","Sphaeropleales_fa","3m",1326,67,0.00470604762239236
"A2_T47_3m","Trichosporonaceae","3m",1326,6,0.000421437100512748
"A2_T47_3m","Ustilaginaceae","3m",1326,34,0.00238814356957224
"A2_T54_0m","Acari_fa","0m",1516,2,0.000223139573803414
"A2_T54_0m","Araeolaimida_fa","0m",1516,0,0
"A2_T54_0m","Ascaridida_fa","0m",1516,281,0.0313511101193797
"A2_T54_0m","Ascomycota_unclassified","0m",1516,69,0.00769831529621778
"A2_T54_0m","Aspergillaceae","0m",1516,253,0.0282271560861319
"A2_T54_0m","Ceratobasidiaceae","0m",1516,0,0
"A2_T54_0m","Cercomonadidae_fa","0m",1516,40,0.00446279147606828
"A2_T54_0m","Chromadorea_unclassified","0m",1516,4,0.000446279147606828
"A2_T54_0m","Chromulinales_fa","0m",1516,280,0.031239540332478
"A2_T54_0m","Coleoptera_fa","0m",1516,1,0.000111569786901707
"A2_T54_0m","Collembola_fa","0m",1516,4,0.000446279147606828
"A2_T54_0m","Debaryomycetaceae","0m",1516,34,0.00379337275465804
"A2_T54_0m","Didymellaceae","0m",1516,0,0
"A2_T54_0m","Dipodascaceae","0m",1516,122,0.0136115140020083
"A2_T54_0m","Diptera_fa","0m",1516,0,0
"A2_T54_0m","Dorylaimida_fa","0m",1516,0,0
"A2_T54_0m","Echinamoebida_fa","0m",1516,78,0.00870244337833315
"A2_T54_0m","Eukaryota_unclassified","0m",1516,268,0.0299007028896575
"A2_T54_0m","Eustigmatales_fa","0m",1516,0,0
"A2_T54_0m","Haplotaxida_fa","0m",1516,0,0
"A2_T54_0m","Haptoria","0m",1516,20,0.00223139573803414
"A2_T54_0m","Herpotrichiellaceae","0m",1516,0,0
"A2_T54_0m","Hypotrichia","0m",1516,0,0
"A2_T54_0m","Insecta_unclassified","0m",1516,0,0
"A2_T54_0m","Leptosphaeriaceae","0m",1516,0,0
"A2_T54_0m","Mammalia_fa","0m",1516,1,0.000111569786901707
"A2_T54_0m","Monhysterida_fa","0m",1516,3,0.000334709360705121
"A2_T54_0m","Mortierellaceae","0m",1516,1,0.000111569786901707
"A2_T54_0m","Mucoraceae","0m",1516,5,0.000557848934508535
"A2_T54_0m","Neogregarinorida","0m",1516,793,0.0884748410130537
"A2_T54_0m","Ochrophyta_unclassified","0m",1516,0,0
"A2_T54_0m","Opiliones_fa","0m",1516,0,0
"A2_T54_0m","Peronosporomycetes_fa","0m",1516,23,0.00256610509873926
"A2_T54_0m","Piptocephalidaceae","0m",1516,0,0
"A2_T54_0m","Pleosporales_unclassified","0m",1516,0,0
"A2_T54_0m","Poales_fa","0m",1516,103,0.0114916880508758
"A2_T54_0m","Rare","0m",1516,135,0.0150619212317304
"A2_T54_0m","Rhabditida_fa","0m",1516,0,0
"A2_T54_0m","Rhizaspididae","0m",1516,27,0.00301238424634609
"A2_T54_0m","Sphaeropleales_fa","0m",1516,6,0.000669418721410242
"A2_T54_0m","Trichosporonaceae","0m",1516,6401,0.714158205957827
"A2_T54_0m","Ustilaginaceae","0m",1516,9,0.00100412808211536
"A2_T54_3m","Acari_fa","3m",1516,117,0.0125267665952891
"A2_T54_3m","Agaricomycetes_unclassified","3m",1516,5,0.000535331905781585
"A2_T54_3m","Araeolaimida_fa","3m",1516,644,0.0689507494646681
"A2_T54_3m","Ascaridida_fa","3m",1516,1635,0.175053533190578
"A2_T54_3m","Asterales_fa","3m",1516,0,0
"A2_T54_3m","Bacillariophyceae","3m",1516,42,0.00449678800856531
"A2_T54_3m","Ceratobasidiaceae","3m",1516,65,0.0069593147751606
"A2_T54_3m","Chromadorea_unclassified","3m",1516,71,0.0076017130620985
"A2_T54_3m","Chromulinales_fa","3m",1516,599,0.0641327623126338
"A2_T54_3m","Cladosporiaceae","3m",1516,6,0.000642398286937901
"A2_T54_3m","Coleoptera_fa","3m",1516,0,0
"A2_T54_3m","Collembola_fa","3m",1516,185,0.0198072805139186
"A2_T54_3m","Conthreep_unclassified","3m",1516,13,0.00139186295503212
"A2_T54_3m","Didymellaceae","3m",1516,34,0.00364025695931478
"A2_T54_3m","Diptera_fa","3m",1516,0,0
"A2_T54_3m","Dorylaimida_fa","3m",1516,37,0.00396145610278373
"A2_T54_3m","Dothideomycetes_unclassified","3m",1516,111,0.0118843683083512
"A2_T54_3m","Eukaryota_unclassified","3m",1516,229,0.0245182012847966
"A2_T54_3m","Eustigmatales_fa","3m",1516,13,0.00139186295503212
"A2_T54_3m","Haplotaxida_fa","3m",1516,0,0
"A2_T54_3m","Haptoria","3m",1516,89,0.00952890792291221
"A2_T54_3m","Helotiaceae","3m",1516,0,0
"A2_T54_3m","Herpotrichiellaceae","3m",1516,89,0.00952890792291221
"A2_T54_3m","Hymenoptera_fa","3m",1516,0,0
"A2_T54_3m","Hypotrichia","3m",1516,150,0.0160599571734475
"A2_T54_3m","Incertae_Sedis","3m",1516,39,0.00417558886509636
"A2_T54_3m","Insecta_unclassified","3m",1516,0,0
"A2_T54_3m","Leptosphaeriaceae","3m",1516,2,0.000214132762312634
"A2_T54_3m","Monhysterida_fa","3m",1516,285,0.0305139186295503
"A2_T54_3m","Mortierellaceae","3m",1516,484,0.0518201284796574
"A2_T54_3m","Neogregarinorida","3m",1516,2762,0.295717344753747
"A2_T54_3m","Ochromonadales_fa","3m",1516,15,0.00160599571734475
"A2_T54_3m","Ochrophyta_unclassified","3m",1516,23,0.00246252676659529
"A2_T54_3m","Oligohymenophorea","3m",1516,4,0.000428265524625268
"A2_T54_3m","Peronosporomycetes_fa","3m",1516,533,0.0570663811563169
"A2_T54_3m","Pleosporales_unclassified","3m",1516,20,0.00214132762312634
"A2_T54_3m","Poales_fa","3m",1516,53,0.0056745182012848
"A2_T54_3m","Rare","3m",1516,683,0.0731263383297645
"A2_T54_3m","Rhizaspididae","3m",1516,243,0.026017130620985
"A2_T54_3m","Sphaeropleales_fa","3m",1516,35,0.00374732334047109
"A2_T54_3m","Trichosporonaceae","3m",1516,0,0
"A2_T54_3m","Ustilaginaceae","3m",1516,25,0.00267665952890792
"A2_T61_0m","Acari_fa","0m",1730,0,0
"A2_T61_0m","Araeolaimida_fa","0m",1730,0,0
"A2_T61_0m","Ascaridida_fa","0m",1730,44,0.0887096774193548
"A2_T61_0m","Ascomycota_unclassified","0m",1730,0,0
"A2_T61_0m","Aspergillaceae","0m",1730,36,0.0725806451612903
"A2_T61_0m","Ceratobasidiaceae","0m",1730,0,0
"A2_T61_0m","Cercomonadidae_fa","0m",1730,1,0.00201612903225806
"A2_T61_0m","Chromadorea_unclassified","0m",1730,0,0
"A2_T61_0m","Chromulinales_fa","0m",1730,26,0.0524193548387097
"A2_T61_0m","Coleoptera_fa","0m",1730,0,0
"A2_T61_0m","Collembola_fa","0m",1730,0,0
"A2_T61_0m","Debaryomycetaceae","0m",1730,12,0.0241935483870968
"A2_T61_0m","Didymellaceae","0m",1730,0,0
"A2_T61_0m","Dipodascaceae","0m",1730,0,0
"A2_T61_0m","Diptera_fa","0m",1730,0,0
"A2_T61_0m","Dorylaimida_fa","0m",1730,0,0
"A2_T61_0m","Echinamoebida_fa","0m",1730,13,0.0262096774193548
"A2_T61_0m","Eukaryota_unclassified","0m",1730,29,0.0584677419354839
"A2_T61_0m","Eustigmatales_fa","0m",1730,0,0
"A2_T61_0m","Haplotaxida_fa","0m",1730,0,0
"A2_T61_0m","Haptoria","0m",1730,0,0
"A2_T61_0m","Herpotrichiellaceae","0m",1730,0,0
"A2_T61_0m","Hypotrichia","0m",1730,1,0.00201612903225806
"A2_T61_0m","Insecta_unclassified","0m",1730,0,0
"A2_T61_0m","Leptosphaeriaceae","0m",1730,0,0
"A2_T61_0m","Mammalia_fa","0m",1730,2,0.00403225806451613
"A2_T61_0m","Monhysterida_fa","0m",1730,0,0
"A2_T61_0m","Mortierellaceae","0m",1730,0,0
"A2_T61_0m","Mucoraceae","0m",1730,1,0.00201612903225806
"A2_T61_0m","Neogregarinorida","0m",1730,240,0.483870967741935
"A2_T61_0m","Ochrophyta_unclassified","0m",1730,1,0.00201612903225806
"A2_T61_0m","Opiliones_fa","0m",1730,0,0
"A2_T61_0m","Peronosporomycetes_fa","0m",1730,5,0.0100806451612903
"A2_T61_0m","Piptocephalidaceae","0m",1730,0,0
"A2_T61_0m","Pleosporales_unclassified","0m",1730,0,0
"A2_T61_0m","Poales_fa","0m",1730,1,0.00201612903225806
"A2_T61_0m","Rare","0m",1730,24,0.0483870967741935
"A2_T61_0m","Rhabditida_fa","0m",1730,0,0
"A2_T61_0m","Rhizaspididae","0m",1730,1,0.00201612903225806
"A2_T61_0m","Sphaeropleales_fa","0m",1730,0,0
"A2_T61_0m","Trichosporonaceae","0m",1730,59,0.118951612903226
"A2_T61_0m","Ustilaginaceae","0m",1730,0,0
"A2_T61_3m","Acari_fa","3m",1730,8,0.00179977502812148
"A2_T61_3m","Agaricomycetes_unclassified","3m",1730,57,0.0128233970753656
"A2_T61_3m","Araeolaimida_fa","3m",1730,253,0.056917885264342
"A2_T61_3m","Ascaridida_fa","3m",1730,55,0.0123734533183352
"A2_T61_3m","Asterales_fa","3m",1730,0,0
"A2_T61_3m","Bacillariophyceae","3m",1730,16,0.00359955005624297
"A2_T61_3m","Ceratobasidiaceae","3m",1730,0,0
"A2_T61_3m","Chromadorea_unclassified","3m",1730,38,0.00854893138357705
"A2_T61_3m","Chromulinales_fa","3m",1730,288,0.0647919010123734
"A2_T61_3m","Cladosporiaceae","3m",1730,0,0
"A2_T61_3m","Coleoptera_fa","3m",1730,1207,0.271541057367829
"A2_T61_3m","Collembola_fa","3m",1730,0,0
"A2_T61_3m","Conthreep_unclassified","3m",1730,22,0.00494938132733408
"A2_T61_3m","Didymellaceae","3m",1730,3,0.000674915635545557
"A2_T61_3m","Diptera_fa","3m",1730,1,0.000224971878515186
"A2_T61_3m","Dorylaimida_fa","3m",1730,51,0.0114735658042745
"A2_T61_3m","Dothideomycetes_unclassified","3m",1730,2,0.000449943757030371
"A2_T61_3m","Eukaryota_unclassified","3m",1730,95,0.0213723284589426
"A2_T61_3m","Eustigmatales_fa","3m",1730,33,0.00742407199100112
"A2_T61_3m","Haplotaxida_fa","3m",1730,3,0.000674915635545557
"A2_T61_3m","Haptoria","3m",1730,77,0.0173228346456693
"A2_T61_3m","Helotiaceae","3m",1730,0,0
"A2_T61_3m","Herpotrichiellaceae","3m",1730,18,0.00404949381327334
"A2_T61_3m","Hymenoptera_fa","3m",1730,0,0
"A2_T61_3m","Hypotrichia","3m",1730,136,0.0305961754780652
"A2_T61_3m","Incertae_Sedis","3m",1730,35,0.0078740157480315
"A2_T61_3m","Insecta_unclassified","3m",1730,9,0.00202474690663667
"A2_T61_3m","Leptosphaeriaceae","3m",1730,9,0.00202474690663667
"A2_T61_3m","Monhysterida_fa","3m",1730,98,0.0220472440944882
"A2_T61_3m","Mortierellaceae","3m",1730,146,0.0328458942632171
"A2_T61_3m","Neogregarinorida","3m",1730,1025,0.230596175478065
"A2_T61_3m","Ochromonadales_fa","3m",1730,2,0.000449943757030371
"A2_T61_3m","Ochrophyta_unclassified","3m",1730,25,0.00562429696287964
"A2_T61_3m","Oligohymenophorea","3m",1730,19,0.00427446569178853
"A2_T61_3m","Peronosporomycetes_fa","3m",1730,93,0.0209223847019123
"A2_T61_3m","Pleosporales_unclassified","3m",1730,11,0.00247469066366704
"A2_T61_3m","Poales_fa","3m",1730,9,0.00202474690663667
"A2_T61_3m","Rare","3m",1730,422,0.0949381327334083
"A2_T61_3m","Rhizaspididae","3m",1730,86,0.019347581552306
"A2_T61_3m","Sphaeropleales_fa","3m",1730,64,0.0143982002249719
"A2_T61_3m","Trichosporonaceae","3m",1730,2,0.000449943757030371
"A2_T61_3m","Ustilaginaceae","3m",1730,27,0.00607424071991001
"A3_T1_0m","Acari_fa","0m",27,102,0.0128076343545957
"A3_T1_0m","Araeolaimida_fa","0m",27,191,0.0239829231541939
"A3_T1_0m","Ascaridida_fa","0m",27,1137,0.142767453540934
"A3_T1_0m","Ascomycota_unclassified","0m",27,6,0.000753390256152687
"A3_T1_0m","Aspergillaceae","0m",27,6,0.000753390256152687
"A3_T1_0m","Ceratobasidiaceae","0m",27,0,0
"A3_T1_0m","Cercomonadidae_fa","0m",27,12,0.00150678051230537
"A3_T1_0m","Chromadorea_unclassified","0m",27,1425,0.178930185836263
"A3_T1_0m","Chromulinales_fa","0m",27,405,0.0508538422903064
"A3_T1_0m","Coleoptera_fa","0m",27,0,0
"A3_T1_0m","Collembola_fa","0m",27,33,0.00414364640883978
"A3_T1_0m","Debaryomycetaceae","0m",27,2,0.000251130085384229
"A3_T1_0m","Didymellaceae","0m",27,875,0.1098694123556
"A3_T1_0m","Dipodascaceae","0m",27,1,0.000125565042692115
"A3_T1_0m","Diptera_fa","0m",27,1,0.000125565042692115
"A3_T1_0m","Dorylaimida_fa","0m",27,23,0.00288799598191863
"A3_T1_0m","Echinamoebida_fa","0m",27,7,0.000878955298844802
"A3_T1_0m","Eukaryota_unclassified","0m",27,173,0.0217227523857358
"A3_T1_0m","Eustigmatales_fa","0m",27,16,0.00200904068307383
"A3_T1_0m","Haplotaxida_fa","0m",27,177,0.0222250125565043
"A3_T1_0m","Haptoria","0m",27,20,0.00251130085384229
"A3_T1_0m","Herpotrichiellaceae","0m",27,52,0.00652938221998995
"A3_T1_0m","Hypotrichia","0m",27,28,0.00351582119537921
"A3_T1_0m","Insecta_unclassified","0m",27,0,0
"A3_T1_0m","Leptosphaeriaceae","0m",27,46,0.00577599196383727
"A3_T1_0m","Mammalia_fa","0m",27,6,0.000753390256152687
"A3_T1_0m","Monhysterida_fa","0m",27,89,0.0111752887995982
"A3_T1_0m","Mortierellaceae","0m",27,374,0.0469613259668508
"A3_T1_0m","Mucoraceae","0m",27,8,0.00100452034153692
"A3_T1_0m","Neogregarinorida","0m",27,878,0.110246107483677
"A3_T1_0m","Ochrophyta_unclassified","0m",27,32,0.00401808136614766
"A3_T1_0m","Opiliones_fa","0m",27,0,0
"A3_T1_0m","Peronosporomycetes_fa","0m",27,1162,0.145906579608237
"A3_T1_0m","Piptocephalidaceae","0m",27,0,0
"A3_T1_0m","Pleosporales_unclassified","0m",27,35,0.00439477649422401
"A3_T1_0m","Poales_fa","0m",27,23,0.00288799598191863
"A3_T1_0m","Rare","0m",27,375,0.0470868910095429
"A3_T1_0m","Rhabditida_fa","0m",27,8,0.00100452034153692
"A3_T1_0m","Rhizaspididae","0m",27,184,0.0231039678553491
"A3_T1_0m","Sphaeropleales_fa","0m",27,14,0.0017579105976896
"A3_T1_0m","Trichosporonaceae","0m",27,13,0.00163234555499749
"A3_T1_0m","Ustilaginaceae","0m",27,25,0.00313912606730286
"A3_T1_3m","Acari_fa","3m",27,11,0.00120126679043355
"A3_T1_3m","Agaricomycetes_unclassified","3m",27,0,0
"A3_T1_3m","Araeolaimida_fa","3m",27,218,0.0238069236649558
"A3_T1_3m","Ascaridida_fa","3m",27,144,0.0157256743474937
"A3_T1_3m","Asterales_fa","3m",27,0,0
"A3_T1_3m","Bacillariophyceae","3m",27,67,0.00731680681445888
"A3_T1_3m","Ceratobasidiaceae","3m",27,0,0
"A3_T1_3m","Chromadorea_unclassified","3m",27,88,0.00961013432346839
"A3_T1_3m","Chromulinales_fa","3m",27,488,0.0532925630665065
"A3_T1_3m","Cladosporiaceae","3m",27,16,0.00174729714972152
"A3_T1_3m","Coleoptera_fa","3m",27,0,0
"A3_T1_3m","Collembola_fa","3m",27,10,0.00109206071857595
"A3_T1_3m","Conthreep_unclassified","3m",27,32,0.00349459429944305
"A3_T1_3m","Didymellaceae","3m",27,18,0.00196570929343671
"A3_T1_3m","Diptera_fa","3m",27,0,0
"A3_T1_3m","Dorylaimida_fa","3m",27,2,0.000218412143715191
"A3_T1_3m","Dothideomycetes_unclassified","3m",27,1,0.000109206071857595
"A3_T1_3m","Eukaryota_unclassified","3m",27,106,0.0115758436169051
"A3_T1_3m","Eustigmatales_fa","3m",27,11,0.00120126679043355
"A3_T1_3m","Haplotaxida_fa","3m",27,2,0.000218412143715191
"A3_T1_3m","Haptoria","3m",27,49,0.00535109752102217
"A3_T1_3m","Helotiaceae","3m",27,0,0
"A3_T1_3m","Herpotrichiellaceae","3m",27,16,0.00174729714972152
"A3_T1_3m","Hymenoptera_fa","3m",27,0,0
"A3_T1_3m","Hypotrichia","3m",27,34,0.00371300644315824
"A3_T1_3m","Incertae_Sedis","3m",27,2,0.000218412143715191
"A3_T1_3m","Insecta_unclassified","3m",27,0,0
"A3_T1_3m","Leptosphaeriaceae","3m",27,6,0.000655236431145572
"A3_T1_3m","Monhysterida_fa","3m",27,283,0.0309053183356995
"A3_T1_3m","Mortierellaceae","3m",27,22,0.0024025335808671
"A3_T1_3m","Neogregarinorida","3m",27,3198,0.34924101780059
"A3_T1_3m","Ochromonadales_fa","3m",27,1,0.000109206071857595
"A3_T1_3m","Ochrophyta_unclassified","3m",27,60,0.00655236431145572
"A3_T1_3m","Oligohymenophorea","3m",27,18,0.00196570929343671
